	model	freq_bin	pairid	expected	unexpected	diff	acc
1468	distilbert/distilgpt2	low	469	0.5189647078514099	0.474098652601242	0.0448660552501679	True
1469	distilbert/distilgpt2	low	470	0.5189647078514099	0.4297011196613312	0.08926358819007874	True
1470	distilbert/distilgpt2	low	471	0.4267693161964416	0.4510563611984253	-0.024287045001983698	False
1471	distilbert/distilgpt2	low	472	0.4267693161964416	0.3954894840717315	0.03127983212471008	True
1472	distilbert/distilgpt2	low	473	0.5022619366645813	0.5045772194862366	-0.0023152828216552734	False
1473	distilbert/distilgpt2	low	474	0.5022619366645813	0.4955074489116668	0.006754487752914484	True
1474	distilbert/distilgpt2	low	475	0.4773468673229217	0.4821737408638	-0.004826873540878296	False
1475	distilbert/distilgpt2	low	476	0.4773468673229217	0.4656244218349457	0.011722445487976019	True
1476	distilbert/distilgpt2	low	477	0.5195413827896118	0.5030529499053955	0.01648843288421631	True
1477	distilbert/distilgpt2	low	478	0.5195413827896118	0.4955912232398987	0.023950159549713135	True
1478	distilbert/distilgpt2	low	479	0.4332991242408752	0.4395810067653656	-0.006281882524490412	False
1479	distilbert/distilgpt2	low	480	0.4332991242408752	0.4356790482997894	-0.0023799240589141846	False
1480	distilbert/distilgpt2	low	489	0.3798035383224487	0.3581333458423614	0.02167019248008728	True
1481	distilbert/distilgpt2	low	490	0.3798035383224487	0.4268775284290313	-0.04707399010658264	False
1482	distilbert/distilgpt2	low	491	0.4264744222164154	0.4005948901176452	0.025879532098770197	True
1483	distilbert/distilgpt2	low	492	0.4264744222164154	0.4483110010623932	-0.021836578845977783	False
1484	distilbert/distilgpt2	low	493	0.4619709849357605	0.4534962475299835	0.008474737405776978	True
1485	distilbert/distilgpt2	low	494	0.4619709849357605	0.4673194587230682	-0.005348473787307684	False
1486	distilbert/distilgpt2	low	495	0.4371532797813415	0.4085239768028259	0.02862930297851557	True
1487	distilbert/distilgpt2	low	496	0.4371532797813415	0.4089576303958893	0.028195649385452215	True
1488	distilbert/distilgpt2	low	497	0.4037970304489136	0.4396829307079315	-0.035885900259017944	False
1489	distilbert/distilgpt2	low	498	0.4037970304489136	0.4020741581916809	0.001722872257232666	True
1490	distilbert/distilgpt2	low	499	0.4268344938755035	0.4629216194152832	-0.03608712553977972	False
1491	distilbert/distilgpt2	low	500	0.4268344938755035	0.4231549501419067	0.0036795437335968018	True
1492	distilbert/distilgpt2	low	501	0.4880675673484802	0.4323289394378662	0.055738627910614014	True
1493	distilbert/distilgpt2	low	502	0.4880675673484802	0.4058436155319214	0.08222395181655884	True
1494	distilbert/distilgpt2	low	503	0.4252302348613739	0.4381888210773468	-0.0129585862159729	False
1495	distilbert/distilgpt2	low	504	0.4252302348613739	0.4092974662780761	0.015932768583297785	True
1496	distilbert/distilgpt2	low	505	0.4131881296634674	0.3979064524173736	0.015281677246093806	True
1497	distilbert/distilgpt2	low	506	0.4131881296634674	0.4344196021556854	-0.021231472492218018	False
1498	distilbert/distilgpt2	low	507	0.4048611223697662	0.380625456571579	0.0242356657981872	True
1499	distilbert/distilgpt2	low	508	0.4048611223697662	0.3997168242931366	0.005144298076629583	True
1500	distilbert/distilgpt2	low	509	0.429673433303833	0.4243857264518738	0.0052877068519592285	True
1501	distilbert/distilgpt2	low	510	0.429673433303833	0.4546675086021423	-0.02499407529830927	False
1502	distilbert/distilgpt2	low	511	0.3417492210865021	0.3166776299476623	0.025071591138839777	True
1503	distilbert/distilgpt2	low	512	0.3417492210865021	0.3491109013557434	-0.007361680269241333	False
1504	distilbert/distilgpt2	low	521	0.4358820617198944	0.4376581907272339	-0.0017761290073394775	False
1505	distilbert/distilgpt2	low	522	0.4358820617198944	0.4534488320350647	-0.017566770315170288	False
1506	distilbert/distilgpt2	low	523	0.4672132730484009	0.480573832988739	-0.013360559940338135	False
1507	distilbert/distilgpt2	low	524	0.4672132730484009	0.4929438829421997	-0.025730609893798828	False
1508	distilbert/distilgpt2	low	525	0.50874924659729	0.4762229323387146	0.03252631425857544	True
1509	distilbert/distilgpt2	low	526	0.50874924659729	0.4484678506851196	0.060281395912170466	True
1510	distilbert/distilgpt2	low	527	0.4494510591030121	0.450120061635971	-0.0006690025329589289	False
1511	distilbert/distilgpt2	low	528	0.4494510591030121	0.4233608841896057	0.026090174913406372	True
1512	distilbert/distilgpt2	low	537	0.2984281778335571	0.3015355467796325	-0.0031073689460754395	False
1513	distilbert/distilgpt2	low	538	0.2984281778335571	0.3135818541049957	-0.015153676271438654	False
1514	distilbert/distilgpt2	low	539	0.3106931149959564	0.3150590062141418	-0.004365891218185369	False
1515	distilbert/distilgpt2	low	540	0.3106931149959564	0.3134565651416778	-0.00276345014572138	False
1516	distilbert/distilgpt2	low	541	0.3257118761539459	0.3143136501312256	0.011398226022720337	True
1517	distilbert/distilgpt2	low	542	0.3257118761539459	0.3271597623825073	-0.0014478862285614014	False
1518	distilbert/distilgpt2	low	543	0.2789004743099212	0.2772078514099121	0.0016926229000090998	True
1519	distilbert/distilgpt2	low	544	0.2789004743099212	0.2933920621871948	-0.014491587877273615	False
1520	distilbert/distilgpt2	low	577	0.3410269021987915	0.3455824553966522	-0.004555553197860718	False
1521	distilbert/distilgpt2	low	578	0.3410269021987915	0.3553045690059662	-0.014277666807174683	False
1522	distilbert/distilgpt2	low	579	0.3798350989818573	0.3859775960445404	-0.0061424970626831055	False
1523	distilbert/distilgpt2	low	580	0.3798350989818573	0.3759289681911468	0.0039061307907105047	True
1524	distilbert/distilgpt2	low	581	0.4110427498817444	0.386182576417923	0.02486017346382141	True
1525	distilbert/distilgpt2	low	582	0.4110427498817444	0.4028503894805908	0.008192360401153564	True
1526	distilbert/distilgpt2	low	583	0.3899982571601867	0.3748452961444855	0.015152961015701238	True
1527	distilbert/distilgpt2	low	584	0.3899982571601867	0.3881129324436188	0.0018853247165679377	True
