	model	freq_bin	pairid	expected	unexpected	diff	acc
257	distilbert/distilgpt2	high	578	0.4261773526668548	0.4384883642196655	-0.012311011552810724	False
258	distilbert/distilgpt2	high	579	0.0580188408493995	0.0376645475625991	0.0203542932868004	True
259	distilbert/distilgpt2	high	580	0.0439806617796421	0.0357484966516494	0.0082321651279927	True
260	distilbert/distilgpt2	high	581	0.4174895584583282	0.4572974741458893	-0.03980791568756109	False
261	distilbert/distilgpt2	high	582	0.4174895584583282	0.435825765132904	-0.018336206674575806	False
262	distilbert/distilgpt2	high	583	0.0494664050638675	0.0376645475625991	0.0118018575012684	True
263	distilbert/distilgpt2	high	584	0.036856684833765	0.0357484966516494	0.0011081881821156034	True
264	distilbert/distilgpt2	high	585	0.0158331580460071	0.0086130481213331	0.007220109924674001	True
265	distilbert/distilgpt2	high	586	0.0182411111891269	0.0091574657708406	0.0090836454182863	True
266	distilbert/distilgpt2	high	587	0.460909754037857	0.4360963404178619	0.024813413619995117	True
267	distilbert/distilgpt2	high	588	0.460909754037857	0.4314890205860138	0.029420733451843206	True
268	distilbert/distilgpt2	high	589	0.0203215740621089	0.0086130481213331	0.0117085259407758	True
269	distilbert/distilgpt2	high	590	0.0173308290541172	0.0091574657708406	0.0081733632832766	True
270	distilbert/distilgpt2	high	591	0.377744972705841	0.3741866946220398	0.003558278083801214	True
271	distilbert/distilgpt2	high	592	0.377744972705841	0.3489611148834228	0.028783857822418213	True
272	distilbert/distilgpt2	high	609	0.413563996553421	0.433488667011261	-0.019924670457839966	False
273	distilbert/distilgpt2	high	610	0.413563996553421	0.4214484989643097	-0.007884502410888672	False
274	distilbert/distilgpt2	high	611	0.0145149612799286	0.0133446091786026	0.0011703521013259992	True
275	distilbert/distilgpt2	high	612	0.0133065804839134	0.0143001992255449	-0.0009936187416314992	False
276	distilbert/distilgpt2	high	613	0.4233587682247162	0.453706830739975	-0.03034806251525879	False
277	distilbert/distilgpt2	high	614	0.4233587682247162	0.4257212877273559	-0.002362519502639715	False
278	distilbert/distilgpt2	high	615	0.0086601860821247	0.0133446091786026	-0.0046844230964779	False
279	distilbert/distilgpt2	high	616	0.0076965475454926	0.0143001992255449	-0.0066036516800523	False
280	distilbert/distilgpt2	high	617	0.0058451150543987	0.0026479954831302	0.0031971195712684995	True
281	distilbert/distilgpt2	high	618	0.007275806274265	0.0043377806432545	0.0029380256310104994	True
282	distilbert/distilgpt2	high	619	0.5097691416740417	0.4699918925762176	0.03977724909782415	True
283	distilbert/distilgpt2	high	620	0.5097691416740417	0.4488932192325592	0.060875922441482544	True
284	distilbert/distilgpt2	high	621	0.007091075181961	0.0026479954831302	0.0044430796988308	True
