	model	semantic_class_detailed	pairid	expected	unexpected	diff	acc
91	distilbert/distilgpt2	AgP	112	0.366360992193222	0.4228058755397796	-0.05644488334655762	False
92	distilbert/distilgpt2	AgP	116	0.2415043264627456	0.2890431582927704	-0.047538831830024775	False
93	distilbert/distilgpt2	AgP	117	0.4470984041690826	0.4309607446193695	0.01613765954971308	True
94	distilbert/distilgpt2	AgP	118	0.4207001030445099	0.3865737915039062	0.03412631154060369	True
95	distilbert/distilgpt2	AgP	127	0.4295215904712677	0.3994787335395813	0.0300428569316864	True
96	distilbert/distilgpt2	AgP	129	0.4293215274810791	0.4456824958324432	-0.01636096835136408	False
97	distilbert/distilgpt2	AgP	140	0.4215797483921051	0.4246681034564972	-0.00308835506439209	False
98	distilbert/distilgpt2	AgP	141	0.4704757928848266	0.4680857956409454	0.0023899972438812256	True
99	distilbert/distilgpt2	AgP	144	0.3819383084774017	0.4346257448196411	-0.052687436342239435	False
100	distilbert/distilgpt2	AgP	145	0.3878095149993896	0.4004803597927093	-0.012670844793319702	False
101	distilbert/distilgpt2	AgP	146	0.4281633198261261	0.4443445205688476	-0.016181200742721502	False
102	distilbert/distilgpt2	AgP	149	0.4746175110340118	0.4481020867824554	0.026515424251556396	True
103	distilbert/distilgpt2	AgP	150	0.4536684155464172	0.4440247118473053	0.009643703699111883	True
104	distilbert/distilgpt2	AgP	155	0.4515992999076843	0.4666909277439117	-0.015091627836227361	False
105	distilbert/distilgpt2	AgP	156	0.4287734627723694	0.4430590867996216	-0.014285624027252197	False
106	distilbert/distilgpt2	AgP	157	0.4510639011859894	0.4924891293048858	-0.04142522811889643	False
107	distilbert/distilgpt2	AgP	159	0.3389698266983032	0.3512490093708038	-0.012279182672500555	False
108	distilbert/distilgpt2	AgP	162	0.3714350163936615	0.4063683748245239	-0.03493335843086243	False
109	distilbert/distilgpt2	AgP	165	0.3965928852558136	0.4342644214630127	-0.0376715362071991	False
110	distilbert/distilgpt2	AgP	166	0.3883809447288513	0.3905105888843536	-0.002129644155502264	False
111	distilbert/distilgpt2	AgP	167	0.4092716872692108	0.3808210492134094	0.02845063805580139	True
112	distilbert/distilgpt2	AgP	169	0.4278984367847442	0.3498794436454773	0.07801899313926691	True
113	distilbert/distilgpt2	AgP	175	0.3113741278648376	0.3426062762737274	-0.031232148408889826	False
114	distilbert/distilgpt2	AgP	177	0.3920969069004059	0.3279183506965637	0.06417855620384216	True
115	distilbert/distilgpt2	AgP	184	0.4464439451694488	0.4888644218444824	-0.042420476675033625	False
116	distilbert/distilgpt2	AgP	185	0.4563193321228027	0.3816015422344208	0.0747177898883819	True
117	distilbert/distilgpt2	AgP	187	0.4363317787647247	0.4522496461868286	-0.015917867422103937	False
118	distilbert/distilgpt2	AgP	188	0.3770830035209656	0.4232006967067718	-0.04611769318580622	False
119	distilbert/distilgpt2	AgP	189	0.3564817905426025	0.3685074150562286	-0.012025624513626099	False
120	distilbert/distilgpt2	AgP	190	0.5051522850990295	0.4998790025711059	0.0052732825279236395	True
121	distilbert/distilgpt2	AgP	195	0.322533518075943	0.2812780439853668	0.04125547409057617	True
122	distilbert/distilgpt2	AgP	197	0.3805760443210602	0.4128018319606781	-0.03222578763961792	False
123	distilbert/distilgpt2	AgP	205	0.3206108510494232	0.3319968581199646	-0.011386007070541382	False
124	distilbert/distilgpt2	AgP	206	0.3907642066478729	0.3886780142784118	0.002086192369461115	True
125	distilbert/distilgpt2	AgP	210	0.414313405752182	0.4504986405372619	-0.0361852347850799	False
126	distilbert/distilgpt2	AgP	214	0.4549387693405151	0.4937422573566437	-0.038803488016128596	False
127	distilbert/distilgpt2	AgP	215	0.5079627633094788	0.5174477696418762	-0.009485006332397461	False
128	distilbert/distilgpt2	AgP	217	0.435600072145462	0.4201955199241638	0.015404552221298162	True
129	distilbert/distilgpt2	AgP	219	0.4112881422042846	0.410330981016159	0.0009571611881256104	True
130	distilbert/distilgpt2	AgP	220	0.4014720320701599	0.4082680940628052	-0.006796061992645264	False
131	distilbert/distilgpt2	AgP	225	0.3543717563152313	0.3837988674640655	-0.029427111148834173	False
132	distilbert/distilgpt2	AgP	226	0.3353316783905029	0.3564948439598083	-0.02116316556930542	False
133	distilbert/distilgpt2	AgP	228	0.4578571617603302	0.484357476234436	-0.02650031447410578	False
134	distilbert/distilgpt2	AgP	229	0.4327421188354492	0.4371116161346435	-0.00436949729919428	False
135	distilbert/distilgpt2	AgP	235	0.4319862425327301	0.335619181394577	0.09636706113815308	True
136	distilbert/distilgpt2	AgP	236	0.4197700321674347	0.4437403976917267	-0.023970365524291992	False
137	distilbert/distilgpt2	AgP	250	0.395557165145874	0.2210415154695511	0.17451564967632294	True
138	distilbert/distilgpt2	AgP	255	0.4041755497455597	0.4249377846717834	-0.0207622349262237	False
139	distilbert/distilgpt2	AgP	256	0.5026648044586182	0.5066673159599304	-0.004002511501312256	False
140	distilbert/distilgpt2	AgP	262	0.498906522989273	0.4985981583595276	0.0003083646297454279	True
141	distilbert/distilgpt2	AgP	265	0.4339573979377746	0.4275956153869629	0.006361782550811712	True
142	distilbert/distilgpt2	AgP	268	0.426867663860321	0.4893544912338257	-0.062486827373504694	False
143	distilbert/distilgpt2	AgP	272	0.5581215023994446	0.5543733835220337	0.0037481188774108887	True
144	distilbert/distilgpt2	AgP	274	0.4643417298793793	0.4726713895797729	-0.008329659700393621	False
145	distilbert/distilgpt2	AgP	278	0.3888671994209289	0.2749731838703155	0.1138940155506134	True
146	distilbert/distilgpt2	AgP	280	0.4532520473003387	0.4506191909313202	0.002632856369018499	True
147	distilbert/distilgpt2	AgP	281	0.435649037361145	0.411598265171051	0.024050772190093994	True
148	distilbert/distilgpt2	AgP	294	0.5228165984153748	0.4558383226394653	0.06697827577590948	True
149	distilbert/distilgpt2	AgP	296	0.2214511632919311	0.2373387515544891	-0.01588758826255801	False
150	distilbert/distilgpt2	AgP	305	0.458538144826889	0.4573419690132141	0.0011961758136748712	True
151	distilbert/distilgpt2	ExpStim	3	0.3407123386859894	0.0245418604463338	0.3161704782396556	True
152	distilbert/distilgpt2	ExpStim	7	0.5373753905296326	0.0227536745369434	0.5146217159926891	True
153	distilbert/distilgpt2	ExpStim	9	0.4362945854663849	0.0366765893995761	0.3996179960668088	True
154	distilbert/distilgpt2	ExpStim	27	0.5097330808639526	0.0207136645913124	0.48901941627264023	True
155	distilbert/distilgpt2	ExpStim	37	0.4174895584583282	0.0326744429767131	0.38481511548161507	True
156	distilbert/distilgpt2	ExpStim	62	0.4308213591575622	0.0412643253803253	0.3895570337772369	True
157	distilbert/distilgpt2	ExpStim	95	0.4271387457847595	0.0328976735472679	0.3942410722374916	True
158	distilbert/distilgpt2	ExpStim	99	0.4709565639495849	0.0242963694036006	0.4466601945459843	True
159	distilbert/distilgpt2	ExpStim	100	0.4403963983058929	0.0108018172904849	0.429594581015408	True
160	distilbert/distilgpt2	ExpStim	103	0.3762603998184204	0.0388833805918693	0.3373770192265511	True
161	distilbert/distilgpt2	ExpStim	105	0.5086219310760498	0.0215745028108358	0.487047428265214	True
162	distilbert/distilgpt2	ExpStim	110	0.4436460733413696	0.0043965014629065	0.4392495718784631	True
163	distilbert/distilgpt2	ExpStim	113	0.3791393935680389	0.0188955627381801	0.3602438308298588	True
164	distilbert/distilgpt2	ExpStim	114	0.4938811957836151	0.0203364212065935	0.4735447745770216	True
165	distilbert/distilgpt2	ExpStim	126	0.4523425102233886	0.038346204906702	0.41399630531668663	True
166	distilbert/distilgpt2	ExpStim	128	0.4649558663368225	0.0124045042321085	0.45255136210471403	True
167	distilbert/distilgpt2	ExpStim	135	0.4366600811481476	0.0178279634565114	0.4188321176916362	True
168	distilbert/distilgpt2	ExpStim	137	0.4250260591506958	0.0215869434177875	0.4034391157329083	True
